mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.8880894978841146,0.12030630951499206,0.7734362284342448,0.06728004114066519,0.06400448901235203,{'C': 0.06400448901235203},0.8602,0.8478,0.853,0.8536666666666667,0.005084180257316684,7
4.374163627624512,0.4967170758133208,0.6067507266998291,0.06480933284889245,4.316390393870737,{'C': 4.316390393870737},0.848,0.8408,0.8452,0.8446666666666666,0.0029634814361190406,58
1.5119733810424805,0.20330927911447352,0.7232693036397299,0.1099888818188399,0.611535636806398,{'C': 0.611535636806398},0.8524,0.847,0.8522,0.8505333333333334,0.0024997777679003704,23
15.109596331914267,2.601037694530324,0.5519766807556152,0.00611395443634863,16.835740991465318,{'C': 16.835740991465318},0.845,0.8382,0.8434,0.8422,0.0029028721409436542,80
10.906383911768595,1.3744758001400834,0.6703824202219645,0.053963578451748484,12.97715924128097,{'C': 12.97715924128097},0.8452,0.8408,0.8438,0.8432666666666666,0.0018354533197248134,70
2.7041311264038086,0.29186092375366746,0.6730430126190186,0.019697777883738974,2.1133723617876026,{'C': 2.1133723617876026},0.8484,0.8436,0.8472,0.8464,0.0020396078054371143,47
1.1091257731119792,0.14865613543240966,1.4493698279062908,0.14837858604266468,0.018584840771506624,{'C': 0.018584840771506624},0.8482,0.843,0.8454,0.8455333333333334,0.0021249836600678884,52
59.092342138290405,2.0016766865926687,0.5543903509775797,0.012027950665652367,76.47873489546082,{'C': 76.47873489546082},0.8422,0.839,0.844,0.8417333333333333,0.0020677416559027766,87
0.9644659360249838,0.12680506179079973,0.9562398592631022,0.16910141351806035,0.06357053816932334,{'C': 0.06357053816932334},0.8602,0.8474,0.853,0.8535333333333334,0.005239168721170236,8
1.0071639219919841,0.07172219967285504,1.148133118947347,0.11590694261346579,0.011210043102690994,{'C': 0.011210043102690994},0.839,0.8388,0.8418,0.8398666666666667,0.0013695092389449483,94
0.972381591796875,0.052187179221544824,1.288585106531779,0.29469818823355143,0.10119683372754586,{'C': 0.10119683372754586},0.858,0.8486,0.8564,0.8543333333333333,0.004106363625182526,2
0.9882066249847412,0.020057880074088864,1.555224895477295,0.2026683309115875,0.04687105327035866,{'C': 0.04687105327035866},0.8588,0.8462,0.8516,0.8522,0.005161395160225597,14
1.8176007270812988,0.2889913999939289,0.7904179890950521,0.0856389546956327,0.6798556620744642,{'C': 0.6798556620744642},0.8522,0.8462,0.8524,0.8502666666666666,0.0028767265347188803,28
0.9304709434509277,0.02067719249447455,0.8897799650828043,0.1954374551717924,0.04270630301730387,{'C': 0.04270630301730387},0.8572,0.8448,0.8514,0.8511333333333333,0.0050657893977367535,20
69.6663642724355,9.15745961731178,0.6838478247324625,0.11467243001789963,85.09449399644414,{'C': 85.09449399644414},0.8426,0.8378,0.8436,0.8413333333333334,0.0025315783394730157,91
1.9479421774546306,0.07341636430816739,0.5761240323384603,0.002154056083856824,1.6160488582250474,{'C': 1.6160488582250474},0.85,0.8442,0.8484,0.8475333333333334,0.0024458581770459057,45
26.990920861562092,1.3421091922178057,0.6461706161499023,0.13631997447299746,35.88979449961352,{'C': 35.88979449961352},0.8436,0.84,0.844,0.8425333333333334,0.0017987650084309492,75
6.0716025829315186,0.6027292498681974,0.5756779511769613,0.02475619635479874,7.134244696090523,{'C': 7.134244696090523},0.8466,0.8416,0.8448,0.8443333333333335,0.0020677416559027766,63
